version,term_localName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-SortingName-2024-11-13,SpecimenUnit-AcquiredFrom-SortingName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-AtomisedName-2024-11-13,SpecimenUnit-AcquiredFrom-AtomisedName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-InheritedName-2024-11-13,SpecimenUnit-AcquiredFrom-InheritedName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-AtomisedName-Prefix-2024-11-13,SpecimenUnit-AcquiredFrom-AtomisedName-Prefix
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-AtomisedName-Suffix-2024-11-13,SpecimenUnit-AcquiredFrom-AtomisedName-Suffix
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-GivenNames-2024-11-13,SpecimenUnit-AcquiredFrom-GivenNames
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-PreferredName-2024-11-13,SpecimenUnit-AcquiredFrom-PreferredName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-Roles-2024-11-13,SpecimenUnit-AcquiredFrom-Roles
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-Role-2024-11-13,SpecimenUnit-AcquiredFrom-Role
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-Role-@language-2024-11-13,SpecimenUnit-AcquiredFrom-Role-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-Addresses-2024-11-13,SpecimenUnit-AcquiredFrom-Addresses
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-Address-2024-11-13,SpecimenUnit-AcquiredFrom-Address
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-Address-@language-2024-11-13,SpecimenUnit-AcquiredFrom-Address-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-Address-@preferred-2024-11-13,SpecimenUnit-AcquiredFrom-Address-@preferred
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-TelephoneNumbers-2024-11-13,SpecimenUnit-AcquiredFrom-TelephoneNumbers
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-TelephoneNumber-2024-11-13,SpecimenUnit-AcquiredFrom-TelephoneNumber
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-TelephoneNumber-@preferred-2024-11-13,SpecimenUnit-AcquiredFrom-TelephoneNumber-@preferred
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-Number-2024-11-13,SpecimenUnit-AcquiredFrom-Number
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-Device-2024-11-13,SpecimenUnit-AcquiredFrom-Device
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-UsageNotes-2024-11-13,SpecimenUnit-AcquiredFrom-UsageNotes
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-UsageNotes-@language-2024-11-13,SpecimenUnit-AcquiredFrom-UsageNotes-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-EmailAddresses-2024-11-13,SpecimenUnit-AcquiredFrom-EmailAddresses
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-EmailAddress-2024-11-13,SpecimenUnit-AcquiredFrom-EmailAddress
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-EmailAddress-@preferred-2024-11-13,SpecimenUnit-AcquiredFrom-EmailAddress-@preferred
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-URIs-2024-11-13,SpecimenUnit-AcquiredFrom-URIs
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-URI-2024-11-13,SpecimenUnit-AcquiredFrom-URI
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-URI-@preferred-2024-11-13,SpecimenUnit-AcquiredFrom-URI-@preferred
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AcquiredFrom-LogoURI-2024-11-13,SpecimenUnit-AcquiredFrom-LogoURI
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Accessions-2024-11-13,SpecimenUnit-Accessions
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Accession-2024-11-13,SpecimenUnit-Accession
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AccessionDate-2024-11-13,SpecimenUnit-AccessionDate
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AccessionCatalogue-2024-11-13,SpecimenUnit-AccessionCatalogue
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-AccessionNumber-2024-11-13,SpecimenUnit-AccessionNumber
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Preparations-2024-11-13,SpecimenUnit-Preparations
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Preparation-2024-11-13,SpecimenUnit-Preparation
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Preparation-@sequence-2024-11-13,SpecimenUnit-Preparation-@sequence
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationType-2024-11-13,SpecimenUnit-PreparationType
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationType-@language-2024-11-13,SpecimenUnit-PreparationType-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationProcess-2024-11-13,SpecimenUnit-PreparationProcess
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationProcess-@language-2024-11-13,SpecimenUnit-PreparationProcess-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationMaterials-2024-11-13,SpecimenUnit-PreparationMaterials
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationMaterials-@language-2024-11-13,SpecimenUnit-PreparationMaterials-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-2024-11-13,SpecimenUnit-PreparationAgent
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Organisation-2024-11-13,SpecimenUnit-PreparationAgent-Organisation
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-OrganisationGUID-2024-11-13,SpecimenUnit-PreparationAgent-OrganisationGUID
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Organisation-Name-2024-11-13,SpecimenUnit-PreparationAgent-Organisation-Name
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Organisation-Representation-2024-11-13,SpecimenUnit-PreparationAgent-Organisation-Representation
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Organisation-Representation-@language-2024-11-13,SpecimenUnit-PreparationAgent-Organisation-Representation-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Organisation-Text-2024-11-13,SpecimenUnit-PreparationAgent-Organisation-Text
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Organisation-Abbreviation-2024-11-13,SpecimenUnit-PreparationAgent-Organisation-Abbreviation
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Organisation-OrgUnits-2024-11-13,SpecimenUnit-PreparationAgent-Organisation-OrgUnits
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Organisation-OrgUnit-2024-11-13,SpecimenUnit-PreparationAgent-Organisation-OrgUnit
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Organisation-OrgUnit-@language-2024-11-13,SpecimenUnit-PreparationAgent-Organisation-OrgUnit-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Person-2024-11-13,SpecimenUnit-PreparationAgent-Person
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-FullName-2024-11-13,SpecimenUnit-PreparationAgent-FullName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-SortingName-2024-11-13,SpecimenUnit-PreparationAgent-SortingName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-AtomisedName-2024-11-13,SpecimenUnit-PreparationAgent-AtomisedName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-InheritedName-2024-11-13,SpecimenUnit-PreparationAgent-InheritedName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-AtomisedName-Prefix-2024-11-13,SpecimenUnit-PreparationAgent-AtomisedName-Prefix
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-AtomisedName-Suffix-2024-11-13,SpecimenUnit-PreparationAgent-AtomisedName-Suffix
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-GivenNames-2024-11-13,SpecimenUnit-PreparationAgent-GivenNames
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-PreferredName-2024-11-13,SpecimenUnit-PreparationAgent-PreferredName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Roles-2024-11-13,SpecimenUnit-PreparationAgent-Roles
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Role-2024-11-13,SpecimenUnit-PreparationAgent-Role
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Role-@language-2024-11-13,SpecimenUnit-PreparationAgent-Role-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Addresses-2024-11-13,SpecimenUnit-PreparationAgent-Addresses
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Address-2024-11-13,SpecimenUnit-PreparationAgent-Address
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Address-@language-2024-11-13,SpecimenUnit-PreparationAgent-Address-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Address-@preferred-2024-11-13,SpecimenUnit-PreparationAgent-Address-@preferred
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-TelephoneNumbers-2024-11-13,SpecimenUnit-PreparationAgent-TelephoneNumbers
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-TelephoneNumber-2024-11-13,SpecimenUnit-PreparationAgent-TelephoneNumber
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-TelephoneNumber-@preferred-2024-11-13,SpecimenUnit-PreparationAgent-TelephoneNumber-@preferred
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Number-2024-11-13,SpecimenUnit-PreparationAgent-Number
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-Device-2024-11-13,SpecimenUnit-PreparationAgent-Device
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-UsageNotes-2024-11-13,SpecimenUnit-PreparationAgent-UsageNotes
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-UsageNotes-@language-2024-11-13,SpecimenUnit-PreparationAgent-UsageNotes-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-EmailAddresses-2024-11-13,SpecimenUnit-PreparationAgent-EmailAddresses
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-EmailAddress-2024-11-13,SpecimenUnit-PreparationAgent-EmailAddress
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-EmailAddress-@preferred-2024-11-13,SpecimenUnit-PreparationAgent-EmailAddress-@preferred
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-URIs-2024-11-13,SpecimenUnit-PreparationAgent-URIs
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-URI-2024-11-13,SpecimenUnit-PreparationAgent-URI
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-URI-@preferred-2024-11-13,SpecimenUnit-PreparationAgent-URI-@preferred
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationAgent-LogoURI-2024-11-13,SpecimenUnit-PreparationAgent-LogoURI
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationDate-2024-11-13,SpecimenUnit-PreparationDate
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationsText-2024-11-13,SpecimenUnit-PreparationsText
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreparationsText-@language-2024-11-13,SpecimenUnit-PreparationsText-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Preservations-2024-11-13,SpecimenUnit-Preservations
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Preservation-2024-11-13,SpecimenUnit-Preservation
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Preservation-@sequence-2024-11-13,SpecimenUnit-Preservation-@sequence
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreservationType-2024-11-13,SpecimenUnit-PreservationType
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreservationType-@language-2024-11-13,SpecimenUnit-PreservationType-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreservationTemperature-2024-11-13,SpecimenUnit-PreservationTemperature
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreservationTemperature-@scale-2024-11-13,SpecimenUnit-PreservationTemperature-@scale
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-PreservationDateBegin-2024-11-13,SpecimenUnit-PreservationDateBegin
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Marks-2024-11-13,SpecimenUnit-Marks
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Mark-2024-11-13,SpecimenUnit-Mark
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-MarkType-2024-11-13,SpecimenUnit-MarkType
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-MarkType-@language-2024-11-13,SpecimenUnit-MarkType-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-MarkText-2024-11-13,SpecimenUnit-MarkText
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-MarkText-@language-2024-11-13,SpecimenUnit-MarkText-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Mark-PositionOnObject-2024-11-13,SpecimenUnit-Mark-PositionOnObject
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Mark-PositionOnObject-@language-2024-11-13,SpecimenUnit-Mark-PositionOnObject-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-MarkAuthor-2024-11-13,SpecimenUnit-MarkAuthor
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-MarkComment-2024-11-13,SpecimenUnit-MarkComment
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-MarkComment-@language-2024-11-13,SpecimenUnit-MarkComment-@language
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Mark-Images-2024-11-13,SpecimenUnit-Mark-Images
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-Mark-ImageID-2024-11-13,SpecimenUnit-Mark-ImageID
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-History-2024-11-13,SpecimenUnit-History
http://rs.tdwg.org/abcd2/terms/version/PreviousUnits-2024-11-13,PreviousUnits
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-2024-11-13,PreviousUnit
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-@sequence-2024-11-13,PreviousUnit-@sequence
http://rs.tdwg.org/abcd2/terms/version/PreviousUnitGUID-2024-11-13,PreviousUnitGUID
http://rs.tdwg.org/abcd2/terms/version/PreviousSourceInstitutionID-2024-11-13,PreviousSourceInstitutionID
http://rs.tdwg.org/abcd2/terms/version/PreviousSourceID-2024-11-13,PreviousSourceID
http://rs.tdwg.org/abcd2/terms/version/PreviousUnitID-2024-11-13,PreviousUnitID
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-Date-2024-11-13,PreviousUnit-Date
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-DateText-2024-11-13,PreviousUnit-DateText
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-TimeZone-2024-11-13,PreviousUnit-TimeZone
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-ISODateTimeBegin-2024-11-13,PreviousUnit-ISODateTimeBegin
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-DayNumberBegin-2024-11-13,PreviousUnit-DayNumberBegin
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-TimeOfDayBegin-2024-11-13,PreviousUnit-TimeOfDayBegin
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-ISODateTimeEnd-2024-11-13,PreviousUnit-ISODateTimeEnd
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-DayNumberEnd-2024-11-13,PreviousUnit-DayNumberEnd
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-TimeOfDayEnd-2024-11-13,PreviousUnit-TimeOfDayEnd
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-PeriodExplicit-2024-11-13,PreviousUnit-PeriodExplicit
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-Comment-2024-11-13,PreviousUnit-Comment
http://rs.tdwg.org/abcd2/terms/version/PreviousUnit-Comment-@language-2024-11-13,PreviousUnit-Comment-@language
http://rs.tdwg.org/abcd2/terms/version/PreviousUnitText-2024-11-13,PreviousUnitText
http://rs.tdwg.org/abcd2/terms/version/PreviousUnitText-@language-2024-11-13,PreviousUnitText-@language
http://rs.tdwg.org/abcd2/terms/version/PreviousUnitsText-2024-11-13,PreviousUnitsText
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignations-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignations
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-2024-11-13,SpecimenUnit-TypifiedName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-FullScientificNameString-2024-11-13,SpecimenUnit-TypifiedName-FullScientificNameString
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-NameAtomised-2024-11-13,SpecimenUnit-TypifiedName-NameAtomised
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Botanical-2024-11-13,SpecimenUnit-TypifiedName-Botanical
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Botanical-GenusOrMonomial-2024-11-13,SpecimenUnit-TypifiedName-Botanical-GenusOrMonomial
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-FirstEpithet-2024-11-13,SpecimenUnit-TypifiedName-FirstEpithet
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-InfraspecificEpithet-2024-11-13,SpecimenUnit-TypifiedName-InfraspecificEpithet
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Rank-2024-11-13,SpecimenUnit-TypifiedName-Rank
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-HybridFlag-2024-11-13,SpecimenUnit-TypifiedName-HybridFlag
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-HybridFlag-@insertionpoint-2024-11-13,SpecimenUnit-TypifiedName-HybridFlag-@insertionpoint
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-AuthorTeamParenthesis-2024-11-13,SpecimenUnit-TypifiedName-AuthorTeamParenthesis
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-AuthorTeam-2024-11-13,SpecimenUnit-TypifiedName-AuthorTeam
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-CultivarGroupName-2024-11-13,SpecimenUnit-TypifiedName-CultivarGroupName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-CultivarName-2024-11-13,SpecimenUnit-TypifiedName-CultivarName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-TradeDesignationNames-2024-11-13,SpecimenUnit-TypifiedName-TradeDesignationNames
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-TradeDesignationName-2024-11-13,SpecimenUnit-TypifiedName-TradeDesignationName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Bacterial-2024-11-13,SpecimenUnit-TypifiedName-Bacterial
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Bacterial-GenusOrMonomial-2024-11-13,SpecimenUnit-TypifiedName-Bacterial-GenusOrMonomial
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Bacterial-Subgenus-2024-11-13,SpecimenUnit-TypifiedName-Bacterial-Subgenus
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-SubgenusAuthorAndYear-2024-11-13,SpecimenUnit-TypifiedName-SubgenusAuthorAndYear
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Bacterial-SpeciesEpithet-2024-11-13,SpecimenUnit-TypifiedName-Bacterial-SpeciesEpithet
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Bacterial-SubspeciesEpithet-2024-11-13,SpecimenUnit-TypifiedName-Bacterial-SubspeciesEpithet
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-ParentheticalAuthorTeamAndYear-2024-11-13,SpecimenUnit-TypifiedName-ParentheticalAuthorTeamAndYear
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-AuthorTeamAndYear-2024-11-13,SpecimenUnit-TypifiedName-AuthorTeamAndYear
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-NameApprobation-2024-11-13,SpecimenUnit-TypifiedName-NameApprobation
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Viral-2024-11-13,SpecimenUnit-TypifiedName-Viral
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Viral-GenusOrMonomial-2024-11-13,SpecimenUnit-TypifiedName-Viral-GenusOrMonomial
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-ViralSpeciesDesignation-2024-11-13,SpecimenUnit-TypifiedName-ViralSpeciesDesignation
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Acronym-2024-11-13,SpecimenUnit-TypifiedName-Acronym
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Zoological-2024-11-13,SpecimenUnit-TypifiedName-Zoological
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Zoological-GenusOrMonomial-2024-11-13,SpecimenUnit-TypifiedName-Zoological-GenusOrMonomial
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Zoological-Subgenus-2024-11-13,SpecimenUnit-TypifiedName-Zoological-Subgenus
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Zoological-SpeciesEpithet-2024-11-13,SpecimenUnit-TypifiedName-Zoological-SpeciesEpithet
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Zoological-SubspeciesEpithet-2024-11-13,SpecimenUnit-TypifiedName-Zoological-SubspeciesEpithet
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-AuthorTeamOriginalAndYear-2024-11-13,SpecimenUnit-TypifiedName-AuthorTeamOriginalAndYear
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-AuthorTeamParenthesisAndYear-2024-11-13,SpecimenUnit-TypifiedName-AuthorTeamParenthesisAndYear
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-CombinationAuthorTeamAndYear-2024-11-13,SpecimenUnit-TypifiedName-CombinationAuthorTeamAndYear
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-Breed-2024-11-13,SpecimenUnit-TypifiedName-Breed
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-TypifiedName-NamedIndividual-2024-11-13,SpecimenUnit-TypifiedName-NamedIndividual
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalReference-2024-11-13,SpecimenUnit-NomenclaturalReference
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalReference-ReferenceGUID-2024-11-13,SpecimenUnit-NomenclaturalReference-ReferenceGUID
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalReference-TitleCitation-2024-11-13,SpecimenUnit-NomenclaturalReference-TitleCitation
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalReference-CitationDetail-2024-11-13,SpecimenUnit-NomenclaturalReference-CitationDetail
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalReference-URI-2024-11-13,SpecimenUnit-NomenclaturalReference-URI
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalReference-DOI-2024-11-13,SpecimenUnit-NomenclaturalReference-DOI
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-TypeStatus-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-TypeStatus
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-CodeAssessment-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-CodeAssessment
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-DoubtfulFlag-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-DoubtfulFlag
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-Verifier-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-Verifier
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-Verifier-FullName-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-Verifier-FullName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-Verifier-SortingName-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-Verifier-SortingName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-Verifier-AtomisedName-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-Verifier-AtomisedName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-Verifier-InheritedName-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-Verifier-InheritedName
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-Verifier-AtomisedName-Prefix-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-Verifier-AtomisedName-Prefix
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-Verifier-AtomisedName-Suffix-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-Verifier-AtomisedName-Suffix
http://rs.tdwg.org/abcd2/terms/version/SpecimenUnit-NomenclaturalTypeDesignation-Verifier-GivenNames-2024-11-13,SpecimenUnit-NomenclaturalTypeDesignation-Verifier-GivenNames
