termList,term
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-Address-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-Address-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-TelephoneNumbers
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-TelephoneNumber
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-TelephoneNumber-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-Number
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-Device
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-UsageNotes
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-UsageNotes-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-EmailAddresses
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-EmailAddress
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-EmailAddress-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-URIs
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-URI-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Owner-LogoURI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-IPRStatements
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-IPRDeclarations
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-IPRDeclaration
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-IPRDeclaration-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-IPRDeclaration-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-IPRDeclaration-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-IPRDeclaration-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Copyrights
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Copyright
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Copyright-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Copyright-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Copyright-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Copyright-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Licenses
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-License
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-License-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-License-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-License-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-License-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-TermsOfUseStatements
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-TermsOfUseStatement
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-TermsOfUseStatement-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-TermsOfUseStatement-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-TermsOfUseStatement-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-TermsOfUseStatement-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Disclaimers
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Disclaimer
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Disclaimer-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Disclaimer-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Disclaimer-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Disclaimer-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Acknowledgements
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Acknowledgement
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Acknowledgement-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Acknowledgement-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Acknowledgement-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Acknowledgement-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Citations
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Citation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Citation-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Citation-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Citation-Details
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-Citation-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContacts
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Organisation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-OrganisationGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Organisation-Name
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Organisation-Representation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Organisation-Representation-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Organisation-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Organisation-Abbreviation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Organisation-OrgUnits
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Organisation-OrgUnit
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Organisation-OrgUnit-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Person
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-FullName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-SortingName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-AtomisedName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-InheritedName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-AtomisedName-Prefix
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-AtomisedName-Suffix
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-GivenNames
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-PreferredName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Roles
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Role
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Role-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Addresses
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Address
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Address-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Address-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-TelephoneNumbers
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-TelephoneNumber
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-TelephoneNumber-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Number
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-Device
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-UsageNotes
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-UsageNotes-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-EmailAddresses
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-EmailAddress
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-EmailAddress-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-URIs
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-URI-@preferred
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitContentContact-LogoURI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-InformationWithheld
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-InformationWithheld-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Unit-SourceReference
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SourceReference-ReferenceGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SourceReference-TitleCitation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SourceReference-CitationDetail
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SourceReference-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SourceReference-DOI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitReferences
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitReference
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitReference-ReferenceGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitReference-TitleCitation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitReference-CitationDetail
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitReference-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/UnitReference-DOI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifications
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Result
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-HigherTaxa
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-HigherTaxon
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-HigherTaxonName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-HigherTaxonRank
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-ScientificName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-FullScientificNameString
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-NameAtomised
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Botanical
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Botanical-GenusOrMonomial
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-FirstEpithet
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-InfraspecificEpithet
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Rank
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-HybridFlag
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-HybridFlag-@insertionpoint
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-AuthorTeamParenthesis
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-AuthorTeam
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-CultivarGroupName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-CultivarName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-TradeDesignationNames
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-TradeDesignationName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Bacterial
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Bacterial-GenusOrMonomial
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Bacterial-Subgenus
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-SubgenusAuthorAndYear
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Bacterial-SpeciesEpithet
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Bacterial-SubspeciesEpithet
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-ParentheticalAuthorTeamAndYear
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-AuthorTeamAndYear
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-NameApprobation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Viral
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Viral-GenusOrMonomial
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-ViralSpeciesDesignation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Acronym
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Zoological
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Zoological-GenusOrMonomial
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Zoological-Subgenus
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Zoological-SpeciesEpithet
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Zoological-SubspeciesEpithet
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-AuthorTeamOriginalAndYear
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-AuthorTeamParenthesisAndYear
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-CombinationAuthorTeamAndYear
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Breed
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-NamedIndividual
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-IdentificationQualifier
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-IdentificationQualifier-@insertionpoint
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-NameAddendum
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-InformalNameString
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-InformalNameString-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-NameComments
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-NameComments-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/TaxonIdentified-Code
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-MaterialIdentified
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-MaterialIdentified-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Extension
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-PreferredFlag
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-NonFlag
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-StoredUnderFlag
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-ResultRole
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-ResultRole-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifiers
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-PersonName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-FullName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-SortingName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-AtomisedName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-InheritedName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-AtomisedName-Prefix
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-AtomisedName-Suffix
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-GivenNames
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-PreferredName
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-Organisation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-OrganisationGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-Organisation-Name
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-Organisation-Representation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-Organisation-Representation-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-Organisation-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-Organisation-Abbreviation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-Organisation-OrgUnits
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-Organisation-OrgUnit
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identifier-Organisation-OrgUnit-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/IdentifiersText
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/IdentificationSource
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/IdentificationSource-ReferenceGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/IdentificationSource-TitleCitation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/IdentificationSource-CitationDetail
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/IdentificationSource-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/IdentificationSource-DOI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/IdentifierRole
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-References
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Reference
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Reference-ReferenceGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Reference-TitleCitation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Reference-CitationDetail
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Reference-URI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Reference-DOI
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Date
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-DateText
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-TimeZone
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-ISODateTimeBegin
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-DayNumberBegin
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-TimeOfDayBegin
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-ISODateTimeEnd
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-DayNumberEnd
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-TimeOfDayEnd
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-PeriodExplicit
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Method
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Method-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Notes
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-Notes-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/Identification-VerificationLevel
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/IdentificationHistory
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/RecordBasis
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/KindOfUnit
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/KindOfUnit-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SampleType
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SampleType-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-Organisation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-OrganisationGUID
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-Organisation-Name
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-Organisation-Representation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-Organisation-Representation-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-Organisation-Text
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-Organisation-Abbreviation
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-Organisation-OrgUnits
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-Organisation-OrgUnit
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-Organisation-OrgUnit-@language
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-Person
http://rs.tdwg.org/abcd2/terms/,http://rs.tdwg.org/abcd2/terms/SpecimenUnit-Owner-FullName
